contract_id,n_snapshots,mean_consecutive_diff,max_consecutive_diff,std_consecutive_diff
100180,56,0.3786376299110168,1.7773990088056466,0.41222296140190146
100181,37,0.32903530243254964,1.4152550825176993,0.3133806528473722
100182,80,0.35272414606361757,1.5123153808125709,0.35659400384929174
100183,62,0.3239036776194155,1.442625875869246,0.3131769510760093
100184,82,0.33651616047157396,1.595040074629407,0.32294755959488214
100185,46,0.3421439003812979,1.335782721046865,0.33270497790242215
100186,19,0.4678377492906918,1.4226968227029844,0.4746924297480097
100187,77,0.29890610536804124,1.5769193075769816,0.3283207955139153
100188,21,0.3221242565445654,1.3757287547174086,0.36632342186099404
100189,6,0.7518914413809556,1.284704241259142,0.42685061573725064
100190,53,0.3741198528657833,1.9521528213095063,0.41865673457079855
100191,51,0.3935044944569254,1.6326386873258139,0.3959933035371259
100192,47,0.27567346415676414,1.3916308267042061,0.2814506236813636
100193,39,0.2797615832496638,1.3781125503181775,0.28677796440511
100194,78,0.36824520524874266,1.5462492671883306,0.33374779720354303
